Calendar year,State/Territory,School Sector,Sex/Gender,Geolocation,Indigenous Status,Disaggregation,School Year Level,Attendance Rate,Attendance Level
2016,Victoria,All non-government,All,Inner Regional,All,Inner regional,Years 1-10,93.3,80.1
2016,Victoria,All non-government,All,Inner Regional,All,Inner regional,Years 1-6,93.9,82.2
2016,Victoria,All non-government,All,Inner Regional,All,Inner regional,Years 7-10,92.5,77.5
2016,Victoria,All non-government,All,Inner Regional,All,Inner regional,Year 1,93.8,81.7
2016,Victoria,All non-government,All,Inner Regional,All,Inner regional,Year 2,93.9,82
2016,Victoria,All non-government,All,Inner Regional,All,Inner regional,Year 3,94.1,83.1
2016,Victoria,All non-government,All,Inner Regional,All,Inner regional,Year 4,93.9,81.9
2016,Victoria,All non-government,All,Inner Regional,All,Inner regional,Year 5,94,82.9
2016,Victoria,All non-government,All,Inner Regional,All,Inner regional,Year 6,93.7,81.8
2016,Victoria,All non-government,All,Inner Regional,All,Inner regional,Year 7,94,83.4
2016,Victoria,All non-government,All,Inner Regional,All,Inner regional,Year 8,92.5,77.3
2016,Victoria,All non-government,All,Inner Regional,All,Inner regional,Year 9,92.1,75.2
2016,Victoria,All non-government,All,Inner Regional,All,Inner regional,Year 10,91.3,74
2016,Victoria,All non-government,All,Inner Regional,All,Inner regional,Secondary Ungraded,90.4,81
2016,Victoria,All non-government,All,Outer Regional,All,Outer regional,Years 1-10,92.9,78.6
2016,Victoria,All non-government,All,Outer Regional,All,Outer regional,Years 1-6,93.2,79.6
2016,Victoria,All non-government,All,Outer Regional,All,Outer regional,Years 7-10,92.4,77.1
2016,Victoria,All non-government,All,Outer Regional,All,Outer regional,Year 1,93.1,79.4
2016,Victoria,All non-government,All,Outer Regional,All,Outer regional,Year 2,93,78.9
2016,Victoria,All non-government,All,Outer Regional,All,Outer regional,Year 3,93.4,79.8
2016,Victoria,All non-government,All,Outer Regional,All,Outer regional,Year 4,93.1,78.9
2016,Victoria,All non-government,All,Outer Regional,All,Outer regional,Year 5,93.5,80.6
2016,Victoria,All non-government,All,Outer Regional,All,Outer regional,Year 6,93.2,79.8
2016,Victoria,All non-government,All,Outer Regional,All,Outer regional,Year 7,92.8,79
2016,Victoria,All non-government,All,Outer Regional,All,Outer regional,Year 8,91.6,76.6
2016,Victoria,All non-government,All,Outer Regional,All,Outer regional,Year 9,93.8,81.4
2016,Victoria,All non-government,All,Outer Regional,All,Outer regional,Year 10,90.5,67.6
2016,Victoria,All non-government,All,Outer Regional,All,Outer regional,Primary Ungraded,94.7,100
2016,Victoria,All non-government,All,Outer Regional,All,Outer regional,Secondary Ungraded,93.8,90.9
2016,Victoria,All non-government,All,All,All,All,Years 1-10,94,83.3
2016,Victoria,All non-government,All,All,All,All,Years 1-6,94.4,84.7
2016,Victoria,All non-government,All,All,All,All,Years 7-10,93.6,81.6
2016,Victoria,All non-government,All,All,All,All,Year 1,94.1,83.3
2016,Victoria,All non-government,All,All,All,All,Year 2,94.4,84.4
2016,Victoria,All non-government,All,All,All,All,Year 3,94.5,85.2
2016,Victoria,All non-government,All,All,All,All,Year 4,94.5,85.1
2016,Victoria,All non-government,All,All,All,All,Year 5,94.5,85.6
2016,Victoria,All non-government,All,All,All,All,Year 6,94.4,84.7
2016,Victoria,All non-government,All,All,All,All,Year 7,94.8,86.7
2016,Victoria,All non-government,All,All,All,All,Year 8,93.6,81.1
2016,Victoria,All non-government,All,All,All,All,Year 9,93.2,80.1
2016,Victoria,All non-government,All,All,All,All,Year 10,92.8,78.7
2016,Victoria,All non-government,All,All,All,All,Primary Ungraded,92.7,72.9
2016,Victoria,All non-government,All,All,All,All,Secondary Ungraded,72.4,40.8
2015,Victoria,Government,All,Metropolitan,All,Metropolitan,Years 1-10,93.3,80.5
2015,Victoria,Government,All,Metropolitan,All,Metropolitan,Years 1-6,94.1,82.9
2015,Victoria,Government,All,Metropolitan,All,Metropolitan,Years 7-10,92.3,76.9
2015,Victoria,Government,All,Metropolitan,All,Metropolitan,Year 1,93.7,81.6
2015,Victoria,Government,All,Metropolitan,All,Metropolitan,Year 2,94,82.8
2015,Victoria,Government,All,Metropolitan,All,Metropolitan,Year 3,94.2,83.8
2015,Victoria,Government,All,Metropolitan,All,Metropolitan,Year 4,94.1,83
2015,Victoria,Government,All,Metropolitan,All,Metropolitan,Year 5,94.2,83.4
2015,Victoria,Government,All,Metropolitan,All,Metropolitan,Year 6,94,82.9
2015,Victoria,Government,All,Metropolitan,All,Metropolitan,Year 7,94.1,83.5
2015,Victoria,Government,All,Metropolitan,All,Metropolitan,Year 8,92,75.3
2015,Victoria,Government,All,Metropolitan,All,Metropolitan,Year 9,91.4,73.6
2015,Victoria,Government,All,Metropolitan,All,Metropolitan,Year 10,91.7,75.1
2015,Victoria,Government,All,Metropolitan,All,Metropolitan,Primary Ungraded,90.1,68.7
2015,Victoria,Government,All,Metropolitan,All,Metropolitan,Secondary Ungraded,88.1,65.9
2015,Victoria,Government,All,Provincial,All,Provincial,Years 1-10,92.1,75.9
2015,Victoria,Government,All,Provincial,All,Provincial,Years 1-6,93.4,80.3
2015,Victoria,Government,All,Provincial,All,Provincial,Years 7-10,90,68.7
2015,Victoria,Government,All,Provincial,All,Provincial,Year 1,93.3,79.9
2015,Victoria,Government,All,Provincial,All,Provincial,Year 2,93.6,80.9
2015,Victoria,Government,All,Provincial,All,Provincial,Year 3,93.5,81
2015,Victoria,Government,All,Provincial,All,Provincial,Year 4,93.5,80.7
2015,Victoria,Government,All,Provincial,All,Provincial,Year 5,93.4,80.5
2015,Victoria,Government,All,Provincial,All,Provincial,Year 6,93,78.6
2015,Victoria,Government,All,Provincial,All,Provincial,Year 7,92.5,77.3
2015,Victoria,Government,All,Provincial,All,Provincial,Year 8,89.9,68.8
2015,Victoria,Government,All,Provincial,All,Provincial,Year 9,89,65.5
2015,Victoria,Government,All,Provincial,All,Provincial,Year 10,88.5,63.6
2015,Victoria,Government,All,Provincial,All,Provincial,Primary Ungraded,89.1,63.4
2015,Victoria,Government,All,Provincial,All,Provincial,Secondary Ungraded,86.8,61
2015,Victoria,Government,All,Remote,All,Remote,Years 1-10,89.6,70.2
2015,Victoria,Government,All,Remote,All,Remote,Years 1-6,93.2,78.2
2015,Victoria,Government,All,Remote,All,Remote,Years 7-10,88.7,68.1
2015,Victoria,Government,All,Remote,All,Remote,Year 1,92.6,80.4
2015,Victoria,Government,All,Remote,All,Remote,Year 2,92.8,71.5
2015,Victoria,Government,All,Remote,All,Remote,Year 3,94.7,77.8
2015,Victoria,Government,All,Remote,All,Remote,Year 4,94,84.8
2015,Victoria,Government,All,Remote,All,Remote,Year 5,92.4,78.6
2015,Victoria,Government,All,Remote,All,Remote,Year 6,92.6,76.8
2015,Victoria,Government,All,Remote,All,Remote,Year 7,90,73.3
2015,Victoria,Government,All,Remote,All,Remote,Year 8,88,63
2015,Victoria,Government,All,Remote,All,Remote,Year 9,88,68.5
2015,Victoria,Government,All,Remote,All,Remote,Year 10,88.7,67.5
2015,Victoria,Government,All,All,All,All,Years 1-10,93,79.3
2015,Victoria,Government,All,All,All,All,Years 1-6,93.9,82.2
2015,Victoria,Government,All,All,All,All,Years 7-10,91.6,74.7
2015,Victoria,Government,All,All,All,All,Year 1,93.6,81.2
2015,Victoria,Government,All,All,All,All,Year 2,93.9,82.3
2015,Victoria,Government,All,All,All,All,Year 3,94.1,83
2015,Victoria,Government,All,All,All,All,Year 4,94,82.4
2015,Victoria,Government,All,All,All,All,Year 5,94,82.7
2015,Victoria,Government,All,All,All,All,Year 6,93.8,81.8
2015,Victoria,Government,All,All,All,All,Year 7,93.6,81.9
2015,Victoria,Government,All,All,All,All,Year 8,91.4,73.6
2015,Victoria,Government,All,All,All,All,Year 9,90.7,71.5
2015,Victoria,Government,All,All,All,All,Year 10,90.8,72.2
2015,Victoria,Government,All,All,All,All,Primary Ungraded,89.9,67.6
2015,Victoria,Government,All,All,All,All,Secondary Ungraded,87.8,64.6
2015,Victoria,All non-government,All,Metropolitan,All,Metropolitan,Years 1-10,94.4,84.7
2015,Victoria,All non-government,All,Metropolitan,All,Metropolitan,Years 1-6,94.6,85.5
2015,Victoria,All non-government,All,Metropolitan,All,Metropolitan,Years 7-10,94.2,83.8
2015,Victoria,All non-government,All,Metropolitan,All,Metropolitan,Year 1,94.2,83.8
2015,Victoria,All non-government,All,Metropolitan,All,Metropolitan,Year 2,94.5,85.3
2015,Victoria,All non-government,All,Metropolitan,All,Metropolitan,Year 3,94.8,85.9
2015,Victoria,All non-government,All,Metropolitan,All,Metropolitan,Year 4,94.6,85.6
2015,Victoria,All non-government,All,Metropolitan,All,Metropolitan,Year 5,94.9,86.5
2015,Victoria,All non-government,All,Metropolitan,All,Metropolitan,Year 6,94.6,85.8
2015,Victoria,All non-government,All,Metropolitan,All,Metropolitan,Year 7,95.2,88.2
2015,Victoria,All non-government,All,Metropolitan,All,Metropolitan,Year 8,94.1,83.2
2015,Victoria,All non-government,All,Metropolitan,All,Metropolitan,Year 9,93.8,82.5
2015,Victoria,All non-government,All,Metropolitan,All,Metropolitan,Year 10,93.5,81.2
2015,Victoria,All non-government,All,Metropolitan,All,Metropolitan,Primary Ungraded,91.9,68.3
2015,Victoria,All non-government,All,Metropolitan,All,Metropolitan,Secondary Ungraded,90,72.5
2015,Victoria,All non-government,All,Provincial,All,Provincial,Years 1-10,93.6,80.2
2015,Victoria,All non-government,All,Provincial,All,Provincial,Years 1-6,93.9,80.5
2015,Victoria,All non-government,All,Provincial,All,Provincial,Years 7-10,93.2,79.9
2015,Victoria,All non-government,All,Provincial,All,Provincial,Year 1,93.7,79.2
2015,Victoria,All non-government,All,Provincial,All,Provincial,Year 2,93.9,80.3
2015,Victoria,All non-government,All,Provincial,All,Provincial,Year 3,94.1,80.8
2015,Victoria,All non-government,All,Provincial,All,Provincial,Year 4,94,80.8
2015,Victoria,All non-government,All,Provincial,All,Provincial,Year 5,93.8,81.5
2015,Victoria,All non-government,All,Provincial,All,Provincial,Year 6,93.6,80.2
2015,Victoria,All non-government,All,Provincial,All,Provincial,Year 7,94.6,85.9
2015,Victoria,All non-government,All,Provincial,All,Provincial,Year 8,93,78.7
2015,Victoria,All non-government,All,Provincial,All,Provincial,Year 9,92.6,77.5
2015,Victoria,All non-government,All,Provincial,All,Provincial,Year 10,92.5,76.9
2015,Victoria,All non-government,All,Provincial,All,Provincial,Secondary Ungraded,94.1,95.8
2015,Victoria,All non-government,All,Remote,All,Remote,Years 1-10,95.8,95.2
2015,Victoria,All non-government,All,Remote,All,Remote,Years 1-6,95.8,95.2
2015,Victoria,All non-government,All,Remote,All,Remote,Year 2,95.1,100
2015,Victoria,All non-government,All,All,All,All,Years 1-10,94.2,83.7
2015,Victoria,All non-government,All,All,All,All,Years 1-6,94.4,84.4
2015,Victoria,All non-government,All,All,All,All,Years 7-10,94,83
2015,Victoria,All non-government,All,All,All,All,Year 1,94.1,82.8
2015,Victoria,All non-government,All,All,All,All,Year 2,94.4,84.2
2015,Victoria,All non-government,All,All,All,All,Year 3,94.6,84.7
2015,Victoria,All non-government,All,All,All,All,Year 4,94.5,84.5
2015,Victoria,All non-government,All,All,All,All,Year 5,94.6,85.4
2015,Victoria,All non-government,All,All,All,All,Year 6,94.4,84.6
2015,Victoria,All non-government,All,All,All,All,Year 7,95.1,87.8
2015,Victoria,All non-government,All,All,All,All,Year 8,93.8,82.2
2015,Victoria,All non-government,All,All,All,All,Year 9,93.6,81.4
2015,Victoria,All non-government,All,All,All,All,Year 10,93.3,80.4
2015,Victoria,All non-government,All,All,All,All,Primary Ungraded,92,68.7
2015,Victoria,All non-government,All,All,All,All,Secondary Ungraded,90.7,76.1
2014,Victoria,Government,All,Metropolitan,All,Metropolitan,Years 1-10,92.5,NA
2014,Victoria,Government,All,Metropolitan,All,Metropolitan,Years 1-6,93.4,NA
2014,Victoria,Government,All,Metropolitan,All,Metropolitan,Years 7-10,91.3,NA
2014,Victoria,Government,All,Metropolitan,All,Metropolitan,Year 1,93.1,NA
2014,Victoria,Government,All,Metropolitan,All,Metropolitan,Year 2,93.4,NA
2014,Victoria,Government,All,Metropolitan,All,Metropolitan,Year 3,93.5,NA
2014,Victoria,Government,All,Metropolitan,All,Metropolitan,Year 4,93.5,NA
2014,Victoria,Government,All,Metropolitan,All,Metropolitan,Year 5,93.4,NA
2014,Victoria,Government,All,Metropolitan,All,Metropolitan,Year 6,93.3,NA
2014,Victoria,Government,All,Metropolitan,All,Metropolitan,Year 7,93,NA
2014,Victoria,Government,All,Metropolitan,All,Metropolitan,Year 8,91.3,NA
2014,Victoria,Government,All,Metropolitan,All,Metropolitan,Year 9,90.4,NA
2014,Victoria,Government,All,Metropolitan,All,Metropolitan,Year 10,90.5,NA
2014,Victoria,Government,All,Metropolitan,All,Metropolitan,Primary Ungraded,88.7,NA
2014,Victoria,Government,All,Metropolitan,All,Metropolitan,Secondary Ungraded,86.9,NA
2014,Victoria,Government,All,Provincial,All,Provincial,Years 1-10,91.4,NA
2014,Victoria,Government,All,Provincial,All,Provincial,Years 1-6,92.9,NA
2014,Victoria,Government,All,Provincial,All,Provincial,Years 7-10,89.1,NA
2014,Victoria,Government,All,Provincial,All,Provincial,Year 1,93,NA
2014,Victoria,Government,All,Provincial,All,Provincial,Year 2,93.2,NA
2014,Victoria,Government,All,Provincial,All,Provincial,Year 3,93.1,NA
2014,Victoria,Government,All,Provincial,All,Provincial,Year 4,92.9,NA
2014,Victoria,Government,All,Provincial,All,Provincial,Year 5,92.8,NA
2014,Victoria,Government,All,Provincial,All,Provincial,Year 6,92.5,NA
2014,Victoria,Government,All,Provincial,All,Provincial,Year 7,91.4,NA
2014,Victoria,Government,All,Provincial,All,Provincial,Year 8,89.6,NA
2014,Victoria,Government,All,Provincial,All,Provincial,Year 9,87.8,NA
2014,Victoria,Government,All,Provincial,All,Provincial,Year 10,87.7,NA
2014,Victoria,Government,All,Provincial,All,Provincial,Primary Ungraded,88.2,NA
2014,Victoria,Government,All,Provincial,All,Provincial,Secondary Ungraded,85.2,NA
2014,Victoria,Government,All,Remote,All,Remote,Years 1-10,91.7,NA
2014,Victoria,Government,All,Remote,All,Remote,Years 1-6,91.9,NA
2014,Victoria,Government,All,Remote,All,Remote,Years 7-10,91.5,NA
2014,Victoria,Government,All,Remote,All,Remote,Year 1,89.5,NA
2014,Victoria,Government,All,Remote,All,Remote,Year 2,89.6,NA
2014,Victoria,Government,All,Remote,All,Remote,Year 3,94.3,NA
2014,Victoria,Government,All,Remote,All,Remote,Year 4,92.4,NA
2014,Victoria,Government,All,Remote,All,Remote,Year 5,92.6,NA
2014,Victoria,Government,All,Remote,All,Remote,Year 6,92.6,NA
2014,Victoria,Government,All,Remote,All,Remote,Year 7,92.5,NA
2014,Victoria,Government,All,Remote,All,Remote,Year 8,92.1,NA
2014,Victoria,Government,All,Remote,All,Remote,Year 9,92.8,NA
2014,Victoria,Government,All,Remote,All,Remote,Year 10,88.2,NA
2014,Victoria,Government,All,All,All,All,Years 1-10,92.2,NA
2014,Victoria,Government,All,All,All,All,Years 1-6,93.2,NA
2014,Victoria,Government,All,All,All,All,Years 7-10,90.6,NA
2014,Victoria,Government,All,All,All,All,Year 1,93,NA
2014,Victoria,Government,All,All,All,All,Year 2,93.3,NA
2014,Victoria,Government,All,All,All,All,Year 3,93.4,NA
2014,Victoria,Government,All,All,All,All,Year 4,93.4,NA
2014,Victoria,Government,All,All,All,All,Year 5,93.2,NA
2014,Victoria,Government,All,All,All,All,Year 6,93.1,NA
2014,Victoria,Government,All,All,All,All,Year 7,92.5,NA
2014,Victoria,Government,All,All,All,All,Year 8,90.8,NA
2014,Victoria,Government,All,All,All,All,Year 9,89.7,NA
2014,Victoria,Government,All,All,All,All,Year 10,89.7,NA
2014,Victoria,Government,All,All,All,All,Primary Ungraded,88.5,NA
2014,Victoria,Government,All,All,All,All,Secondary Ungraded,86.4,NA
2014,Victoria,All non-government,All,Metropolitan,All,Metropolitan,Years 1-10,94.5,NA
2014,Victoria,All non-government,All,Metropolitan,All,Metropolitan,Years 1-6,94.6,NA
2014,Victoria,All non-government,All,Metropolitan,All,Metropolitan,Years 7-10,94.3,NA
2014,Victoria,All non-government,All,Metropolitan,All,Metropolitan,Year 1,94.4,NA
2014,Victoria,All non-government,All,Metropolitan,All,Metropolitan,Year 2,94.6,NA
2014,Victoria,All non-government,All,Metropolitan,All,Metropolitan,Year 3,94.7,NA
2014,Victoria,All non-government,All,Metropolitan,All,Metropolitan,Year 4,94.7,NA
2014,Victoria,All non-government,All,Metropolitan,All,Metropolitan,Year 5,94.9,NA
2014,Victoria,All non-government,All,Metropolitan,All,Metropolitan,Year 6,94.6,NA
2014,Victoria,All non-government,All,Metropolitan,All,Metropolitan,Year 7,95.3,NA
2014,Victoria,All non-government,All,Metropolitan,All,Metropolitan,Year 8,94.4,NA
2014,Victoria,All non-government,All,Metropolitan,All,Metropolitan,Year 9,93.9,NA
2014,Victoria,All non-government,All,Metropolitan,All,Metropolitan,Year 10,93.6,NA
2014,Victoria,All non-government,All,Metropolitan,All,Metropolitan,Primary Ungraded,92.2,NA
2014,Victoria,All non-government,All,Metropolitan,All,Metropolitan,Secondary Ungraded,83.1,NA
2014,Victoria,All non-government,All,Provincial,All,Provincial,Years 1-10,93.6,NA
2014,Victoria,All non-government,All,Provincial,All,Provincial,Years 1-6,94,NA
2014,Victoria,All non-government,All,Provincial,All,Provincial,Years 7-10,93.1,NA
2014,Victoria,All non-government,All,Provincial,All,Provincial,Year 1,93.8,NA
2014,Victoria,All non-government,All,Provincial,All,Provincial,Year 2,94.2,NA
2014,Victoria,All non-government,All,Provincial,All,Provincial,Year 3,94.2,NA
2014,Victoria,All non-government,All,Provincial,All,Provincial,Year 4,94.1,NA
2014,Victoria,All non-government,All,Provincial,All,Provincial,Year 5,93.8,NA
2014,Victoria,All non-government,All,Provincial,All,Provincial,Year 6,93.9,NA
2014,Victoria,All non-government,All,Provincial,All,Provincial,Year 7,93.9,NA
2014,Victoria,All non-government,All,Provincial,All,Provincial,Year 8,93.3,NA
2014,Victoria,All non-government,All,Provincial,All,Provincial,Year 9,93,NA
2014,Victoria,All non-government,All,Provincial,All,Provincial,Year 10,92.1,NA
2014,Victoria,All non-government,All,Provincial,All,Provincial,Primary Ungraded,89.5,NA
2014,Victoria,All non-government,All,Provincial,All,Provincial,Secondary Ungraded,92.4,NA
2014,Victoria,All non-government,All,Remote,All,Remote,Years 1-10,95,NA
2014,Victoria,All non-government,All,Remote,All,Remote,Years 1-6,95,NA
2014,Victoria,All non-government,All,Remote,All,Remote,Year 1,95,NA
2014,Victoria,All non-government,All,All,All,All,Years 1-10,94.3,NA
2014,Victoria,All non-government,All,All,All,All,Years 1-6,94.5,NA
2014,Victoria,All non-government,All,All,All,All,Years 7-10,94.1,NA
2014,Victoria,All non-government,All,All,All,All,Year 1,94.3,NA
2014,Victoria,All non-government,All,All,All,All,Year 2,94.5,NA
2014,Victoria,All non-government,All,All,All,All,Year 3,94.6,NA
2014,Victoria,All non-government,All,All,All,All,Year 4,94.5,NA
2014,Victoria,All non-government,All,All,All,All,Year 5,94.7,NA
2014,Victoria,All non-government,All,All,All,All,Year 6,94.4,NA
2014,Victoria,All non-government,All,All,All,All,Year 7,95,NA
2014,Victoria,All non-government,All,All,All,All,Year 8,94.2,NA
2014,Victoria,All non-government,All,All,All,All,Year 9,93.7,NA
2014,Victoria,All non-government,All,All,All,All,Year 10,93.3,NA
2014,Victoria,All non-government,All,All,All,All,Primary Ungraded,91.7,NA
2014,Victoria,All non-government,All,All,All,All,Secondary Ungraded,85.2,NA
